class_name,labeler,creative_id,image_url,label_meta,label
문제_해결,sj,1059504,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/8fff/0fff/08527bf475bbd6526d8aec59c678a14c/120207169775340429_931c42020305cc4e56910a1eace561ec_1.jpg,TN,FALSE
문제_해결,sj,674301,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/0000/0006/51e0f7ab9f2bd58e728370047459762f/1739200912876806.jpg,TN,FALSE
문제_해결,sj,475614,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/8676/001e/bc28ae1d47bdd077cb8b8cb5ae2bfdc7/25213065_1.jpg,TN,FALSE
문제_해결,sj,457050,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/950d/fffc/399fb0f5f061140ba9afe937ece5882a/16484509_1.jpg,TN,FALSE
문제_해결,sj,433371,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/90e0/9037/90e038e16733cf1d813c99d6198e47adc6cbcad34ccdc4fc84ec2e633e339037/6330286809148_f6b060f68cc94ec32f4703bca7915c4f.jpg,TN,FALSE
문제_해결,sj,467118,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/9999/3ffe/8770dc984dfbec4d92562f4101968f6f/23849860370750216_161f99577397ec2f49b0522d3205044c.jpg,TN,FALSE
문제_해결,sj,623176,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/9406/ffff/2aa2937a52564f06af405344dd20b113/120211780144550543_edf6dcfe752dc3c0189e36985fec3860.jpg,TN,FALSE
문제_해결,sj,576489,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/99b1/0fff/a6d44757a408421d737802b833d67a60/6617247736948_d9f4aaa0d45fdeb724fbce3cc229953f.jpg,TN,FALSE
문제_해결,sj,813968,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/8693/0ffd/8a84d96bba77c46b188e5ead7b45975a/6608763421470_2749f5a08afbe7b2c91148c750d295ec.jpg,TN,FALSE
문제_해결,sj,1014337,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/87e0/00fe/6b23b651ca5a181b5361a4a9f0128a3c/120236488243680789_d3d7904f7385644af944f0c081c94ac9.jpg,TN,FALSE
문제_해결,sj,629784,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/8ddb/07fe/e5da457881cbc11f74a180f9eea1913f/120213940754650624_f5814aff2aaca032f8479d7f0990e47b.jpg,TN,FALSE
문제_해결,sj,970013,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/9002/07fe/f52091d7a1a6fc50342e3a7576bd5f67/1849215789144258_ad-site-i18n-sg/202511195d0d3bb23e9d65f545488b73.jpg,TN,FALSE
문제_해결,sj,729255,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/0000/0057/0f159175cd1dbda7e86646d7eb32aaa8/1739204444637457.jpg,TN,FALSE
문제_해결,sj,473506,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/9719/07ff/7d49043c182197f3eb07d4d4b6af10ff/25167230_1.jpg,TN,FALSE
문제_해결,sj,742946,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/97c6/fffc/b429c498a5ba2f6b1cc5bdff0e0632c7/1816686280675425_ad-site-i18n-sg/202411195d0d538bee83a47a47388436.jpg,TN,FALSE
문제_해결,sj,539425,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/8fbd/3fff/0f04ba5505cfc7d84183767ebf6ef58e/25886063_1.png,TN,FALSE
문제_해결,sj,792801,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/ce61/fffd/19cb30e61c12dfcee95e2a080da23b40/425824187481_7813343430.jpg,TN,FALSE
문제_해결,sj,426832,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/9125/ac33/9125c2496ada9db6eedd66c99423cad9193cad666adb11a5a4e34a48db34ac33/23855882417040086_2649e9c1d78a89fe56dbe40e37fa71b3.jpg,TN,FALSE
문제_해결,sj,570960,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/939d/01fe/a437ee3a5b93f78d2ca41e77a798e1a1/120209650946190656_f4518ff7f95debea1134942b61075db6.jpg,TN,FALSE
문제_해결,sj,753395,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/9107/7fff/a4e8b4f0c48ad227b86f28d1b3f29c29/452279979492_9637102631.jpg,TN,FALSE
문제_해결,sj,420185,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/8f46/273e/8f46a9da29fb962b960997bd719681c629720d4be46b68e91ab49a96a436273e/23853795515990228_e4f904fa598f78f75947f8f3d301723a.jpg,TN,FALSE
문제_해결,sj,412546,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/913a/b6d4/913a99296ecd66c4692c6c92c6d19b6e35da94759b27912dc1296d4b3dc4b6d4/120203679368410410_4e5ee754d7db31903e62bbb23f21f5a6.jpg,TN,FALSE
문제_해결,sj,1022132,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/9933/fffe/cf8dceb3e11185b8572146e1287259d7/29776558_1.png,TN,FALSE
문제_해결,sj,738717,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/8cb7/1ffe/3b441a0e555350ac1cb5072de01b6a70/120214856980130570_be94c35290cd97083da6587353173570_1.jpg,TN,FALSE
문제_해결,sj,728364,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/0000/0026/879a2adfe3c879d5dfb66cde126c3e45/1739203971459726.jpg,TN,FALSE
문제_해결,sj,618184,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/8151/fffe/17e5d231aea4b8586007f995545c2ff0/25653546_1.jpg,TN,FALSE
문제_해결,sj,561402,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/8544/1ff1/f703c13dcb90621ef5c627bde0ae8245/6611806177948_e5ca7a421b1d2579e979d3d250e348ed.jpg,TN,FALSE
문제_해결,sj,953082,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/8736/1fff/60f9ca8ecf64224ac6943e87e570eca7/120234390985900780_28862275db1225c0b1ad7175c014ecfa_1.jpg,TN,FALSE
문제_해결,sj,705584,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/98ec/07fe/ab81c6a7938216d359df77037cf2f840/24288277_1.jpg,TN,FALSE
문제_해결,sj,1019843,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/8ded/3ffe/fcaa2d979db8ec4315560cd99d08f146/120238365642900356_ca321ceb1dc2a72d84ebae31f6f21ef8_1.jpg,TN,FALSE
문제_해결,sj,615268,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/9936/03fd/12398f284c40c62c4fffba83db20343e/120212924804100425_1.jpg,TN,FALSE
문제_해결,sj,729674,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/0000/0083/77354a1b5018f18453cd20e47913c61d/1739204782751083.jpg,TN,FALSE
문제_해결,sj,679189,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/8a59/3ffe/56859948ebca395344b9ae1683a26c50/120211842764340656_803c586572d36a53e800c44d48abf14d.jpg,TN,FALSE
문제_해결,sj,428846,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/97ca/274e/97ca48bd68c3b57839216e85e97093cbc69ec0d391aca3687e2d31b0cb79274e/23856465952100409_7e2f1925ea4d782b526d9a31d9fb20c0.jpg,TN,FALSE
문제_해결,sj,1056340,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/9999/07fc/77212d527f0a16856c0e8d88b2a6e614/120218655286280263_6d93627b0103c7f73c9c99f896f5a6c6.jpg,TN,FALSE
문제_해결,sj,420835,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/856e/6593/856e9b316ef1cccd3b3493196cc69933333466cc9869cd93916e33e4c4696593/23852884081000515_a1d4d74a2a22aa5b5ac41d5e9cba9d92.jpg,TN,FALSE
문제_해결,sj,581877,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/9414/3f9d/fbcc9d6a41675931c9435cc7fbb286f9/120212277734270033_90585a796067f3806ec29428a488dfdd.jpg,TN,FALSE
문제_해결,sj,824928,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/b73f/07fe/6d107793ddfba5acfebd7cff5dd194e2/27280837_1.png,TN,FALSE
문제_해결,sj,807407,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/8f9a/03fe/df09cfcad35b02fe0c4c952b26bc15bd/120225703411480288_b96b28acf8e57f6010f58ddc63ec89dd_1.jpg,TN,FALSE
문제_해결,sj,996470,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/90e9/7ffe/804d89ab045f52f6c90b73b0300dc37c/679884630475_111026610576.jpg,TN,FALSE
문제_해결,sj,492707,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/9414/3ffe/035003c18fd48cbfe5f1c9da4a319946/18687552_1989880.jpg,TN,FALSE
문제_해결,sj,518396,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/86cf/1ff9/137814c2f095ac1344bc76074eba3d7c/25734204_1.jpg,TN,FALSE
문제_해결,sj,567142,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/8155/07fe/5efc78149b590036568b6834a076612a/705947860500_165065687576.jpg,TN,FALSE
문제_해결,sj,1011013,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/aeaf/fffc/5c95332a982852c22934cb9eec155eec/29663592_1.png,TN,FALSE
문제_해결,sj,1010929,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/9bfc/1ffc/e338e335cf97d06abcc7615b80673d83/28256664_1.png,TN,FALSE
문제_해결,sj,501976,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/94a4/03fe/628a2cf2b07f442a5e70e508e2608649/120210384080010569_437444efaa84d62532782998107f4482.jpg,TN,FALSE
문제_해결,sj,730012,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/0000/0090/722e20183085146b3d8b09d97f8e7ecd/1739204906935290.jpg,TN,FALSE
문제_해결,sj,483662,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/9008/7ffe/adbb3b9cabbfe0f2aeaa76c7145abddc/654849771081_134576295827.jpg,TN,FALSE
문제_해결,sj,672866,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/8074/3ffe/7e673d2946eb320107cd98041f949ab1/6540011619348_dcd14da456e5fee1fe6453afffc86a80.jpg,TN,FALSE
문제_해결,sj,420457,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/9520/b50b/9520da904adf256f652fca839ed0be54727e751ecd878de19261ca1c670ab50b/23852672272930228_ae7d502f67e6ca4d124d514e8d9ab144.jpg,TN,FALSE
문제_해결,sj,461328,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/8cf1/03fc/fab7f4e1a280bfa15575646e34559a2e/23852328006020409_205f4f1bd043046ff5b04b684db72724.jpg,TN,FALSE
문제_해결,sj,614670,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/80f1/3ffc/744759f3fbdde4b320c701cf52959d4a/120210596646810572_1.jpg,TN,FALSE
문제_해결,sj,952544,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/8f51/7ffc/8dbdcf3e05f441458ea157b41e579c8b/120236189888990229_1303818461f47e97f17a501b6273320d.jpg,TN,FALSE
문제_해결,sj,894357,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/9218/07fd/2d8913bb6dbe65a7e60efeb624b22bee/120223444206850738_cb34e6adbe7736310a92bf388c68de7b.jpg,TN,FALSE
문제_해결,sj,437967,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/901b/499a/901bc2056a563dda8de9eb6476d2849ae92d7225b4d30d9a4b6cb2e5b6da499a/120204487910020229_4f9b31e2dcee87450d779b930bfc9550.jpg,TN,FALSE
문제_해결,sj,468121,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/bf9c/3fff/4b1cec91a9fa04f85994232d80a276b0/23850686658870228_d3f656dafcc32eada4a18aaff9720f07.jpg,TN,FALSE
문제_해결,sj,429633,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/8405/78cf/840568fa7afa974fc18d6880de666373b185941c4afb49a7c41c277839a778cf/23854996120570409_858fbb9e6963f01be34e06641f696cd0.jpg,TN,FALSE
문제_해결,sj,517544,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/8bc2/007b/8c8b87b243aaa7fe7a1c344075f84831/120209326234060113_1.jpg,TN,FALSE
문제_해결,sj,448126,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/8c00/85fc/8c00a40178001500a2ff1ece67f4437f3d28ebd37c2f6a1403fffd8dfed085fc/120205514931320301_0f5b22dd25dd314976d8bceb931fb90a.jpg,TN,FALSE
문제_해결,sj,574107,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/8cd5/0fff/c5b395431fcf3de3ad0f58b8491a115b/120212394846120425_1.jpg,TN,FALSE
문제_해결,sj,426880,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/87cd/9d16/87cd23fa72077cc4661249c57c79cf1b51ed9490709cb4e79d12cb4e61639d16/23851908934680086_75e84562c3ff515058cf91ee5266e694.jpg,TN,FALSE
문제_해결,sj,956748,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/82bd/7fff/0696dee0b349562114ad355828bfd713/781454216855_303700229116.png,TN,FALSE
문제_해결,sj,1060988,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/bbbb/fffe/b26715d101be3a4186dee2bc95620ce2/29918952_1.png,TN,FALSE
문제_해결,sj,938720,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/8cc6/fff7/34d252acd1d3a8cfc16758c9e3fbada2/29118239_1.png,TN,FALSE
문제_해결,sj,730388,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/0000/0049/b8772b6b4d585ab90c43a01619957a45/1739205148978849.jpg,TN,FALSE
문제_해결,sj,419987,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/8ef4/6215/8ef4f50b90eb0a14e3839cfb0f1c23f5cc03eddc308d87f16c76c50e99f16215/23852852023960228_71d9079afd1ad009fecce89d1b6acfba.jpg,TN,FALSE
문제_해결,sj,671060,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/9252/3ffe/60047f0983f45047b5c9d265c3ec19e9/722920443001_185743967688.jpg,TN,FALSE
문제_해결,sj,429259,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/8fed/92cb/8fede529e1a51efee2101de7963cf210f8c3e0191eda961ae05b1edac20392cb/23856627400690409_fe2883d4c808c0f33b3a3fde8f3b92b2.jpg,TN,FALSE
문제_해결,sj,421199,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/944a/3ed4/944a6eb56bb5915a944a6ba56ba1941a347cc1692f973e94d14ac16b6e953ed4/120201482917000741_a5a36c614e4912b778c2637394b52bb5.jpg,TN,FALSE
문제_해결,sj,427439,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/87b9/29f8/87b9f3d57810954f71fe688d858120fccc0abf117ea2815f73034abc974d29f8/23856565178930161_01e6f77b5838794cb9870770565fddbf.jpg,TN,FALSE
문제_해결,sj,421651,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/8020/ec25/802091245a5b86db7526c9247c98b6db1a6bed346db4924b367aed93596fec25/23858623949680357_b69c9c5b63297708efb8c8cffdedf6b6.jpg,TN,FALSE
문제_해결,sj,450117,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/8d13/3ffb/a9abd4f1b7eed2391ec8d56365eae791/6568568884748_161fe1dc7c43fa9589a8ca75205fa436.png,TN,FALSE
문제_해결,sj,630510,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/92d8/ffff/8228b9a52cc4e529abb1589aae9788d2/120213848065030564_e573086807c85008bf1c1544e557b133.jpg,TN,FALSE
문제_해결,sj,763611,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/8640/3fff/b0c85868d66c51f6b4712909ab169dda/120219072765000217_cde5fbfa52e682a20b8cdbb779c2c622.jpg,TN,FALSE
문제_해결,sj,495118,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/98c4/7ff2/2dfd745113fba2e88c467870e9971a66/120208349527810229_3c027d6d2d925b41b3b6ada1942abdb7.jpg,TN,FALSE
문제_해결,sj,566149,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/83e1/3ffc/bae78a3bac6cad4bdb6ee5e4f13e5bbb/120212521487140624_d5e84343bb4d99e23295ef180f8936f6.jpg,TN,FALSE
문제_해결,sj,439824,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/8cb4/325a/8cb4eb8cc39e0c71cbcf86957e69cf8ee68213e82e1cf00525f5fa1ea123325a/120203535277450656_ab74756b1b27ab3107c98fc3a71c167e.jpg,TN,FALSE
문제_해결,sj,468402,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/8b7f/1fff/1a6a9a746ba590e45b551b65be09b50b/23848535290090228_cd6b70262f082bc6b90a3eacb869e7a7.jpg,TN,FALSE
문제_해결,sj,468743,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/8a7c/7fff/8cbfb6b16a3f043e1032963a62df9b97/23847285263590228_eaed7ff31cce1aabd3d663da90ab4c33.jpg,TN,FALSE
문제_해결,sj,468542,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/8fce/0ffe/23278a89a2e48b1c6e2bcb0394c8401d/23848356381930228_1c6a3f61c512e6e1cc554094a38e2d93.jpg,TN,FALSE
문제_해결,sj,954341,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/9945/fffe/c3a7e0b2d65a149cf13f24383270b097/781096761012_126022706703.jpg,TN,FALSE
문제_해결,sj,512986,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/8015/007e/0f7a4536f02b33cded6b3986daf00d8b/120207645423530656_82f01a59509ca27f77ee709b418ac224.jpg,TN,FALSE
문제_해결,sj,576621,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/82d0/1ffe/a4572ce116b3c72b739aab0ac77d0559/23845259062760649_1.jpg,TN,FALSE
문제_해결,sj,586785,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/835d/07ff/c6c579421b6bb561fa7804dd4eb7e5a5/672710283069_100718775805.jpg,TN,FALSE
문제_해결,sj,422413,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/9054/b122/905485556fab38fe3aee6fab3991789c8367c64138ac8577cfc13adcd014b122/120201048627010217_e70f2d46988b29eac898037c9afac667.jpg,TN,FALSE
문제_해결,sj,723354,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/88aa/1ff6/6ea17b5c07886275c020d48734a5407a/120216497986860283_7bfceaa1957f879ca062cb12d7ce1e7d_1.jpg,TN,FALSE
문제_해결,sj,461344,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/8553/7ffe/c1b2f6158e299478d98030e61b2021fd/23852222525310409_c63e8f9e1be4d6e880d58e5623df7770.jpg,TN,FALSE
문제_해결,sj,565155,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/833f/3fff/5dcde40f293f36860558991dfbad2e0f/6608984137548_313a6980bff6a2be3babf56c5db36283.jpg,TN,FALSE
문제_해결,sj,811136,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/89d2/07fa/3484ba5222a3e6459c13b146b9e15046/120222815224520192_c0b83783d7d4a1fd0219ebfb03db7748.jpg,TN,FALSE
문제_해결,sj,448926,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/8ba5/f45b/8ba595bee55a3a4519b4e79ae825b561e75ac89d14a5075ad41a0da54a65f45b/120207176136120463_378fa3b3132a3656686468eece71a53a.jpg,TN,FALSE
문제_해결,sj,931515,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/8441/0ffd/74f868ca4d0af375869f7ff1a327361d/120230043308850656_ac72aca9a27909b0d9a5daeb62958c21.jpg,TN,FALSE
문제_해결,sj,461762,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/9543/7ffe/29d924ab17bd203173c622fa8cae0984/23852649407140409_74155523742dabff8ef29d8096ab27be.jpg,TN,FALSE
문제_해결,sj,1012821,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/907a/1ffc/62b36bc91ab9ea80f5823bd5d7828252/120237487379850356_054daaf52d061143f032a6a99e6d5302_1.jpg,TN,FALSE
문제_해결,sj,430538,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/95b3/247b/95b3bb99688e8728565554a632e9255774db4cb2cc4c93cd934e9b1c5a3c247b/23845708821410442_c666ae4fc8163ea1abcad5ccdf18d7a5.jpg,TN,FALSE
문제_해결,sj,895628,https://xpert-creative-prod.s3.ap-northeast-2.amazonaws.com/images/8193/07fe/a6a7f5c44652bc2bd06396a313b5e0d9/120205330664350738_8cc2c72e8aab2823d2e088bf1c4074e8.jpg,TN,FALSE
